name	artists	album	cover	href	added_at
のうぜんかつら - リプライズ	Yuko Ando	センチメンタルデイズ 〜Limited Collection〜	https://i.scdn.co/image/ab67616d0000b273405778f99b87207b028cdb77	https://api.spotify.com/v1/tracks/1UoH4VvLD0w5UP2rvFnlwY	2021-01-16T23:32:43Z
Ambivalentidea	yanaginagi	Ambivalentidea	https://i.scdn.co/image/ab67616d0000b2734005045f410057bcc62b0cb5	https://api.spotify.com/v1/tracks/2pVM7fKZJHsFskQBtWk7tf	2021-01-16T23:28:29Z
DreamRiser	ChouCho	secretgarden	https://i.scdn.co/image/ab67616d0000b2736d91b65ce7ae497d7abe38cd	https://api.spotify.com/v1/tracks/4TVlVdsWTsJGkTI5yhs0Dv	2021-01-16T23:27:57Z
Respect for the dead man	Pay money To my Pain	gene	https://i.scdn.co/image/ab67616d0000b273f5ce0cbd2270440809b09c96	https://api.spotify.com/v1/tracks/7lUJKsXRl9D38QDoRvEvvr	2021-01-16T23:26:54Z
Omae Wa Mou - Tiny Little Adiantum Remix	deadman 死人	Omae Wa Mou (Tiny Little Adiantum Remix)	https://i.scdn.co/image/ab67616d0000b273d54ad93b8712802d7a880d0d	https://api.spotify.com/v1/tracks/7hY1S4SKti3cGz0rGYmT5A	2021-01-16T23:25:21Z
ドラマチック	YUKI	Powers of Ten	https://i.scdn.co/image/ab67616d0000b2736650024baed81246cb29c3a3	https://api.spotify.com/v1/tracks/55s4VF7PAAoWEo3bgjOa8r	2021-01-16T23:25:14Z
Sparkle - movie ver.	RADWIMPS	Your Name.	https://i.scdn.co/image/ab67616d0000b2733d1869d8c477d291a205a2d6	https://api.spotify.com/v1/tracks/3A4FRzgve9BjfKbvVXRIFO	2021-01-16T23:25:10Z
Catch You Catch Me	GUMI	カードキャプターさくら　ソングコレクション 1998.4～1999.2	https://i.scdn.co/image/ab67616d0000b273193532dece8c9bd455095412	https://api.spotify.com/v1/tracks/6ElSzFGDDrOnE0ifSf7WMC	2021-01-16T23:24:58Z
Groovy!	Kohmi Hirose	カードキャプターさくら　ソングコレクション 1998.4～1999.2	https://i.scdn.co/image/ab67616d0000b273193532dece8c9bd455095412	https://api.spotify.com/v1/tracks/1x4FdiswW96Q9PV2A1rJxP	2021-01-16T23:24:53Z
Kasumisou	Akiakane	Kasumisou	https://i.scdn.co/image/ab67616d0000b27376d8366a824c470e175d9d0d	https://api.spotify.com/v1/tracks/2f1gCiX1VFJB1IrWcuF4aI	2021-01-16T23:23:53Z
Listen to the Stereo!!	GOING UNDER GROUND	Inagawa Kun	https://i.scdn.co/image/ab67616d0000b27315724e93002ef0fe9221a848	https://api.spotify.com/v1/tracks/2ezVGTwsguq9FuvBfw6cHm	2021-01-16T23:21:41Z
Q&A リサイタル！	Haruka Tomatsu	Haruka Tomatsu Best Selection Sunshine	https://i.scdn.co/image/ab67616d0000b273b8701b69e2ed435ce11d6078	https://api.spotify.com/v1/tracks/30zu4o628KVJE2l8DgGJYb	2021-01-15T22:36:47Z
ノーポイッ!	Petit Rabbit's	ノーポイッ!	https://i.scdn.co/image/ab67616d0000b2738f6730431005d4212f403f48	https://api.spotify.com/v1/tracks/7jcNtBUinvkKPEkt5DiUyc	2021-01-15T22:24:10Z
Venus & Jesus (RADIO ONSEN EUTOPIA)	YAKUSHIMARU Etsuko	RADIO ONSEN EUTOPIA	https://i.scdn.co/image/ab67616d0000b2738642040675045076ca7dff5b	https://api.spotify.com/v1/tracks/0e9FUaO12sbDQY1gFXHEE9	2021-01-08T18:37:04Z
風読みリボン	Aya Hirano	冒険でしょでしょ?	https://i.scdn.co/image/ab67616d0000b2737e2e9f8006bc35acbac34ea1	https://api.spotify.com/v1/tracks/0MuWDaQCWZYDR12uDZhYco	2021-01-08T16:20:15Z
Friend Like Me - Shiki Theatre Company	SHIKI THEATRE COMPANY	Broadway's Musical Comedy Aladdin (Shiki Version)	https://i.scdn.co/image/ab67616d0000b2738735051020359329c08583e3	https://api.spotify.com/v1/tracks/2ZADGpvbg6LuwbXcb7caXs	2021-01-06T23:17:44Z
TSUNAMI	サザンオールスターズ	TSUNAMI	https://i.scdn.co/image/ab67616d0000b27343ea9e1f2ebeb01786d83676	https://api.spotify.com/v1/tracks/2iXZA6Ecf9AZHw92tZBNLv	2021-01-06T22:59:19Z
ハナミズキ	Yo Hitoto	ヒトトウタ	https://i.scdn.co/image/ab67616d0000b2739207422fb700cadeada31696	https://api.spotify.com/v1/tracks/4PqDkR6YM80Sy590Qsy6mm	2021-01-06T22:59:08Z
涙そうそう	Rimi Natsukawa	涙そうそう	https://i.scdn.co/image/ab67616d0000b273fc9ebb20e2df32e8201083a7	https://api.spotify.com/v1/tracks/6aLnEfXkfdMCIJjxdG7RsC	2021-01-06T22:59:03Z
杏仁ガール ～Far Eastern Tale～ feat. 土岐麻子	Schroeder-Headz	ゲスト・スイート	https://i.scdn.co/image/ab67616d0000b2737c0fba28023c11ac8ad48d84	https://api.spotify.com/v1/tracks/7CUjaFcATgPqwe4pE5o2zd	2021-01-03T15:24:04Z
異端なスター	OFFICIAL HIGE DANDISM	レポート	https://i.scdn.co/image/ab67616d0000b273671029020a0ce4210b24e666	https://api.spotify.com/v1/tracks/6vtHQ7FcAXSOKSOeaBm5bc	2021-01-02T20:48:42Z
OH MY LITTLE GIRL	Yutaka Ozaki	十七歳の地図	https://i.scdn.co/image/ab67616d0000b273afa9b8ccad965dd122f5584c	https://api.spotify.com/v1/tracks/5Qfw76KLvvMgrq6xtajJIO	2021-01-01T01:03:43Z
ロマンスの神様	Kohmi Hirose	SUCCESS STORY	https://i.scdn.co/image/ab67616d0000b273b60086833bd44b9fc21769f8	https://api.spotify.com/v1/tracks/0xYSgQHddr1lh6IfqWgn2W	2021-01-01T00:59:09Z
Hello, my friend	Yumi Matsutoya	THE DANCING SUN	https://i.scdn.co/image/ab67616d0000b273204d37d5927e143fe9d2255b	https://api.spotify.com/v1/tracks/41NIQxcwqfE4M4iJ6UQHFX	2021-01-01T00:50:12Z
世界中の誰よりきっと	中山美穂	世界中の誰よりきっと	https://i.scdn.co/image/ab67616d0000b273a546885f7d6b03883dd5cf6f	https://api.spotify.com/v1/tracks/5DEb6u4nukTgZh4fF9JNNx	2021-01-01T00:37:02Z
ひだまりの詩・Le Couple	Le Couple	【90's J-Pop Drama Hits】~ドラマで振り返るあの頃~	https://i.scdn.co/image/ab67616d0000b2739e6063eea6b8ef95d07816cf	https://api.spotify.com/v1/tracks/6dxqhZ6kPqbhZ7osqB8BkJ	2020-12-31T23:57:50Z
恋愛サーキュレーション	物語シリーズ	歌物語 Special Edition	https://i.scdn.co/image/ab67616d0000b273426fff6f6d9dbdd9a1bc3133	https://api.spotify.com/v1/tracks/28vDmEUoGFrfkrUWM9Cuqy	2020-12-31T23:56:09Z
崖の上のポニョ(崖の上のポニョ)	藤岡藤巻と大橋のぞみ	スタジオジブリの歌 －増補盤－	https://i.scdn.co/image/ab67616d0000b27370dd8d3875c4cdbf51cd6570	https://api.spotify.com/v1/tracks/1Afz8sEPXEkwiDxHFbnx9Z	2020-12-31T23:56:04Z
風になる	Tsuji Ayano	恋恋風歌	https://i.scdn.co/image/ab67616d0000b2739385cab000124c1c28004e1d	https://api.spotify.com/v1/tracks/1BMYkyKXS6UfnJteWN7nSD	2020-12-31T23:39:23Z
キミワイナ'17	ATARASHII GAKKO!	マエナラワナイ	https://i.scdn.co/image/ab67616d0000b2735f487dc01e9c1b6793d3539f	https://api.spotify.com/v1/tracks/70rKsgPbMw5MFqtpoLgvuv	2020-12-30T16:11:35Z
泣き笑いのエピソード	Motohiro Hata	泣き笑いのエピソード	https://i.scdn.co/image/ab67616d0000b27397b597f3a674012d108c2a03	https://api.spotify.com/v1/tracks/2wdNrkehTJtwXHH0NfFM2V	2020-12-28T20:00:39Z
誰もがみんなサンタクロース	BIGMAMA	Snow Motion.EP	https://i.scdn.co/image/ab67616d0000b2735b6ef0659292a6477ef8f2a4	https://api.spotify.com/v1/tracks/1QrOhqvqtY8PJiVkOETgW1	2020-12-28T17:48:13Z
Sunrise in My City	Nyarons	Sunrise in My City	https://i.scdn.co/image/ab67616d0000b273ad3b41c45f660429b8b9c2f1	https://api.spotify.com/v1/tracks/5qhJUvPs1muIWITajVpF5H	2020-12-28T17:44:13Z
堕教師	Seiko Oomori	Kintsugi	https://i.scdn.co/image/ab67616d0000b27395d7a97ab1ffc133a49700d0	https://api.spotify.com/v1/tracks/02jMfG6HDgZu7PmCWD4DnT	2020-12-28T17:37:39Z
天才の種	Shintaro Tokita	天才の種	https://i.scdn.co/image/ab67616d0000b2731c241ab3bd9185a45bd77fcd	https://api.spotify.com/v1/tracks/68tnrZHzqux3FDhFp2M4Y1	2020-12-28T16:15:42Z
明日の夜は何が食べたい？	SHISHAMO	明日の夜は何が食べたい？	https://i.scdn.co/image/ab67616d0000b2735b6251eb8e1fd1a6ac5c0bd8	https://api.spotify.com/v1/tracks/70SCzcGMyIW0IhCkG8RVji	2020-12-26T21:39:24Z
命短し恋せよ乙女	MOSHIMO	命短し恋せよ乙女	https://i.scdn.co/image/ab67616d0000b2734e76f9323a8542aa724f998f	https://api.spotify.com/v1/tracks/7rIIngohCJergDdJy5EZ6R	2020-12-26T15:49:57Z
So much	kiki vivi lily	vivid	https://i.scdn.co/image/ab67616d0000b2732a2c0feb77ada571ebe355c0	https://api.spotify.com/v1/tracks/1RlZKqSijGannM9aRRg8F6	2020-12-26T15:40:11Z
Part of Your World	SHIKI THEATRE COMPANY	Disney "The Little Mermaid" Musical (Shiki Version)	https://i.scdn.co/image/ab67616d0000b273c88587d27030959e268103df	https://api.spotify.com/v1/tracks/6LnCPXqXPcxPWi1bYxh5cC	2020-12-17T16:14:32Z
stolen worID	Seiko Oomori	stolen worID	https://i.scdn.co/image/ab67616d0000b2734c0ade3cee3b02e73c942930	https://api.spotify.com/v1/tracks/192ye1Srmtsw3xtHNUMuwe	2020-12-17T13:48:17Z
ビバハピ	Nanahira	Meltical sugar wave	https://i.scdn.co/image/ab67616d0000b273e89b56de4beeaadc40a64a95	https://api.spotify.com/v1/tracks/78BXiuGBt0od3gBWGadmfP	2020-12-17T13:43:37Z
めざせポケモンマスター -20th Anniversary- [TVアニメ サイズ]	Rica Matsumoto	めざせポケモンマスター -20th Anniversary-	https://i.scdn.co/image/ab67616d0000b2732d65484731d772f6fb35f8c5	https://api.spotify.com/v1/tracks/22J0pi4wL0JQJbaiNqNoo4	2020-12-16T21:14:37Z
めざせポケモンマスター -20th Anniversary-	Rica Matsumoto	めざせポケモンマスター -20th Anniversary-	https://i.scdn.co/image/ab67616d0000b273f248c9e797513b262ea0692f	https://api.spotify.com/v1/tracks/6x067ZNq4y4FCn6py85FKU	2020-12-16T21:14:19Z
Daidai Genome	Tsuna Maru (Mezame-P)	Exit Tunes Presents Supernova 8	https://i.scdn.co/image/ab67616d0000b273994090d7f63539e151e42931	https://api.spotify.com/v1/tracks/7gkZY8rJuupkxaGRFiOy8C	2020-12-16T17:58:46Z
蒼	adieu	adieu 1	https://i.scdn.co/image/ab67616d0000b273ab84ef160a7a4dfbf6f24c84	https://api.spotify.com/v1/tracks/2P7WhzKp04oX2lqTZYhRBX	2020-12-16T17:39:30Z
Sentimental heart boy (feat. PSYQUI)	Such	innocent	https://i.scdn.co/image/ab67616d0000b27305032972a9a711a62d1a3367	https://api.spotify.com/v1/tracks/2R60VK2bw0erSEUeIpDnM8	2020-12-16T17:37:39Z
百八円の恋	Creep Hyp	一つになれないなら、せめて二つだけでいよう	https://i.scdn.co/image/ab67616d0000b273a4bfee2a5cb99552dc96a342	https://api.spotify.com/v1/tracks/2YlOtvLXPiFHxh8WWI9gDW	2020-12-15T12:10:46Z
明日はない	SHISHAMO	明日はない	https://i.scdn.co/image/ab67616d0000b273ada9f3fdfb800b62b5755d42	https://api.spotify.com/v1/tracks/7bW2oBUunnrZ1QAgvPay6p	2020-12-04T20:00:04Z
愛のままを	カネコアヤノ	燦々	https://i.scdn.co/image/ab67616d0000b27358d1de24fa8a2b26a4065303	https://api.spotify.com/v1/tracks/3g1lkUg0wDCV4OEHMRKO3d	2020-12-04T19:52:05Z
キセキ	GReeeeN	あっ、ども。おひさしぶりです。	https://i.scdn.co/image/ab67616d0000b27357fc2bbd3061376a6058fc74	https://api.spotify.com/v1/tracks/7ztdl6cnbJgHRdMkKldkts	2020-11-30T17:48:42Z
またね	Ryokuoushoku Shakai	緑黄色社会	https://i.scdn.co/image/ab67616d0000b273454fefaff62b67ab49fd9416	https://api.spotify.com/v1/tracks/0NzlvijN4CyxvwuPAcj2kL	2020-11-27T18:10:11Z
私の好きなもの	Lovely Summer Chan	#ラブリーミュージック	https://i.scdn.co/image/ab67616d0000b2736da8a02745401834b346e0b9	https://api.spotify.com/v1/tracks/0R3eyX0bACiPcvb0qh7Wx5	2020-11-27T17:50:06Z
もうそう☆えくすぷれす	物語シリーズ	歌物語 Special Edition	https://i.scdn.co/image/ab67616d0000b273426fff6f6d9dbdd9a1bc3133	https://api.spotify.com/v1/tracks/3gV0rmDRnLa7KU9i4TAQBg	2020-11-23T11:45:42Z
ray	BUMP OF CHICKEN	ray	https://i.scdn.co/image/ab67616d0000b2731bc3a96706495fb0a1dbdffd	https://api.spotify.com/v1/tracks/67T4aWFCAbMNWKamvI3piH	2020-11-23T10:51:46Z
AIAIAI (feat. 中田ヤスタカ)	Kizuna AI	AIAIAI (feat. 中田ヤスタカ)	https://i.scdn.co/image/ab67616d0000b2732afbeb724be112ac5ea10cf9	https://api.spotify.com/v1/tracks/3KIcKiftxner9luU8Na5KZ	2020-11-23T10:48:12Z
WORLDEND	negoto	Soak	https://i.scdn.co/image/ab67616d0000b273e0a2177e6940a3dd19c700f4	https://api.spotify.com/v1/tracks/4hStsVEzwdgc4ubiwSqLIx	2020-11-22T20:01:44Z
セーラースターソング	Mitsuko Horie	美少女戦士セーラームーン THE 20TH ANNIVERSARY MEMORIAL TRIBUTE	https://i.scdn.co/image/ab67616d0000b273cfb7e27d5cd05870b504c1b7	https://api.spotify.com/v1/tracks/7zZLgwQ4V5FbNB39slDHKQ	2020-11-22T19:49:58Z
Fight!	髙橋由美子	魔神英雄伝ワタル2 Music Collection (オリジナルサウンドトラック)	https://i.scdn.co/image/ab67616d0000b273a0fd851a017213f37b1a42ac	https://api.spotify.com/v1/tracks/6BPMSV4HMjO6qxi0QU9KOV	2020-11-22T19:47:23Z
ビバナミダ	Yasuyuki Okamura	幸福	https://i.scdn.co/image/ab67616d0000b27367891c2e81a0d1d7c5aa2e6e	https://api.spotify.com/v1/tracks/6WCk50NkLdTdCvFyfqqgOK	2020-11-22T19:47:06Z
夢をあきらめないで	Takako Okamura	liberte	https://i.scdn.co/image/ab67616d0000b2730be67a6417b30963537b8932	https://api.spotify.com/v1/tracks/0lH1nME5TuJ06cyUztK05L	2020-11-20T14:09:47Z
Departures ～あなたにおくるアイの歌～（TV Edit）	EGOIST	Departures　～あなたにおくるアイの歌～	https://i.scdn.co/image/ab67616d0000b2734afe1fa4798fc13070d4d1d8	https://api.spotify.com/v1/tracks/0cgIWUA68gHi59bKu0mAoN	2020-11-14T23:30:05Z
→unfinished→	KOTOKO	→unfinished→	https://i.scdn.co/image/ab67616d0000b273b0cf3226794c7ea40a0e7cf5	https://api.spotify.com/v1/tracks/6KU3PYrgp5v5J8nI4FDks8	2020-11-14T23:26:43Z
Light My Fire	KOTOKO	Light My Fire	https://i.scdn.co/image/ab67616d0000b273d69364e19dac2308a506a8a1	https://api.spotify.com/v1/tracks/3L5ZFD91sui2GavhIsreJE	2020-11-14T23:26:29Z
ブルーバード	Ikimonogakari	My song Your song	https://i.scdn.co/image/ab67616d0000b27391336bf773dc35c0db7b64f2	https://api.spotify.com/v1/tracks/7LY0Mdsj2esWkuO98LEAPl	2020-11-14T23:25:23Z
熱情のスペクトラム	Ikimonogakari	FUN! FUN! FANFARE!	https://i.scdn.co/image/ab67616d0000b273f75cade2515ec1ad3a65982c	https://api.spotify.com/v1/tracks/1AB1BtAt1H47voJt5EHvBC	2020-11-14T23:25:20Z
ホタルノヒカリ	Ikimonogakari	ハジマリノウタ	https://i.scdn.co/image/ab67616d0000b2736bb63791505149807eac014f	https://api.spotify.com/v1/tracks/7c8iWWcqDYEVe2pRF6nLtn	2020-11-14T23:25:17Z
HANABI	Ikimonogakari	桜咲く街物語	https://i.scdn.co/image/ab67616d0000b273adf3eb65f33c2d3ddcb51496	https://api.spotify.com/v1/tracks/1sSgOAqEPv1ErsP6ddLlUa	2020-11-14T23:25:10Z
Departures ～あなたにおくるアイの歌～	EGOIST	Departures　～あなたにおくるアイの歌～	https://i.scdn.co/image/ab67616d0000b2734afe1fa4798fc13070d4d1d8	https://api.spotify.com/v1/tracks/6FvouuYgpt4ocvmyYCXcvc	2020-11-14T23:24:44Z
ヒーロー	supercell	Today Is A Beautiful Day	https://i.scdn.co/image/ab67616d0000b273c7051cf3ea219b91555b3006	https://api.spotify.com/v1/tracks/1bAlwxksMDZlZPBkcOzDIm	2020-11-14T23:24:20Z
The Bravery	supercell	The Bravery	https://i.scdn.co/image/ab67616d0000b273857b4fc99e80a48d4a93e310	https://api.spotify.com/v1/tracks/6oHTFWS3NO5aISWua79maZ	2020-11-14T23:24:13Z
My Dearest	supercell	My Dearest	https://i.scdn.co/image/ab67616d0000b273c99fb1d48e00d4dacf198045	https://api.spotify.com/v1/tracks/0igSHyuXUj63EwcJugmtcW	2020-11-14T23:23:26Z
オトノナルホウヘ→	Goose house	Milk	https://i.scdn.co/image/ab67616d0000b2739383af489c2f651806c769bb	https://api.spotify.com/v1/tracks/7c0La7lYcPzLFQp7YrXh97	2020-11-14T23:21:57Z
Pretender	OFFICIAL HIGE DANDISM	Pretender	https://i.scdn.co/image/ab67616d0000b27378582014369e64b6596f30ad	https://api.spotify.com/v1/tracks/5LkWXxDxUTwEVHL0pfKL55	2020-11-14T23:17:24Z
French Toast	Mashinomi	French Toast	https://i.scdn.co/image/ab67616d0000b2730b1cfcfc5080ecb23cce4ae6	https://api.spotify.com/v1/tracks/0lcI93pYeSfezVTVNnFlwF	2020-11-14T22:43:25Z
熱帯夜	SHISHAMO	SHISHAMO BEST	https://i.scdn.co/image/ab67616d0000b273bdbd62a9699189f9c392bc80	https://api.spotify.com/v1/tracks/6dnPQD7riP9K0ub8tbFJV5	2020-11-14T01:49:06Z
HOME	Angela Aki	Home	https://i.scdn.co/image/ab67616d0000b2733f2b2de27ec7919caeed77c9	https://api.spotify.com/v1/tracks/6sNCaAYOv7YZwNnbKva6Z9	2020-11-14T01:44:58Z
Kiss Me Good-Bye	Angela Aki	Home	https://i.scdn.co/image/ab67616d0000b2733f2b2de27ec7919caeed77c9	https://api.spotify.com/v1/tracks/2B4vbzkNXbWYum3vRVLA2J	2020-11-14T01:44:51Z
TODAY	Angela Aki	TAPESTRY OF SONGS -THE BEST OF ANGELA AKI(Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273f84b297e6553d09585a76a99	https://api.spotify.com/v1/tracks/1PaMajBaamBygUK0qGgN8d	2020-11-14T01:44:18Z
Again	Angela Aki	TAPESTRY OF SONGS -THE BEST OF ANGELA AKI(Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273f84b297e6553d09585a76a99	https://api.spotify.com/v1/tracks/6iClslVIpc2QY0bcK1df9Y	2020-11-14T01:44:12Z
Kiss Me Good-Bye	Angela Aki	TAPESTRY OF SONGS -THE BEST OF ANGELA AKI(Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273f84b297e6553d09585a76a99	https://api.spotify.com/v1/tracks/4GZLDNJGn5TYrTSmSiPqUD	2020-11-14T01:44:04Z
Every Woman's Song	Angela Aki	TAPESTRY OF SONGS -THE BEST OF ANGELA AKI(Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273f84b297e6553d09585a76a99	https://api.spotify.com/v1/tracks/37lK6Ut0mzNgMZB1h8MBsj	2020-11-14T01:40:38Z
Money Will Love You(English version)	Rie fu	URBAN ROMANTIC	https://i.scdn.co/image/ab67616d0000b273b636c16ab7cfe4d13176bdfb	https://api.spotify.com/v1/tracks/28X4XVg6HT7ryyd20ZFIvD	2020-11-14T01:38:39Z
2cm	Rie fu	Rie fu	https://i.scdn.co/image/ab67616d0000b27330189ecb95673edd7125d0b1	https://api.spotify.com/v1/tracks/33aw8oxfW6qhGdCF3ipXuI	2020-11-14T01:38:00Z
小さな恋のうた	MONGOL800	MESSAGE	https://i.scdn.co/image/ab67616d0000b273c6a3678b061e8586d7a13db6	https://api.spotify.com/v1/tracks/23atyJacJVHvB9RHBNhr35	2020-11-14T01:17:40Z
Break These Chain	Chara	Sweet	https://i.scdn.co/image/ab67616d0000b2731af41b00ed6b50099a2b08f1	https://api.spotify.com/v1/tracks/6t6TWdm5OUlLHVgLKNFjea	2020-11-14T01:17:07Z
創傷イノセンス	Maaya Uchida	PENKI【通常盤】	https://i.scdn.co/image/ab67616d0000b273db1b90fb4664150e0588b84b	https://api.spotify.com/v1/tracks/2uXPRnLsbA5MWXUpNaYAUJ	2020-11-14T01:14:19Z
気まぐれロマンティック	高木さん(CV:高橋李依)	からかい上手の高木さん Cover song collection	https://i.scdn.co/image/ab67616d0000b27342d94b02e2d1e4db7eb40817	https://api.spotify.com/v1/tracks/2ivTDMirJsFKznRukF1Dga	2020-11-14T01:13:16Z
小さな恋のうた	高木さん(CV:高橋李依)	からかい上手の高木さん Cover song collection	https://i.scdn.co/image/ab67616d0000b27342d94b02e2d1e4db7eb40817	https://api.spotify.com/v1/tracks/3rysOpH29UDtPpv5W2pzWZ	2020-11-14T01:13:11Z
星を辿れば	大原ゆい子	星に名前をつけるとき	https://i.scdn.co/image/ab67616d0000b27398a593a376031c1e7a64cb0f	https://api.spotify.com/v1/tracks/5q00kFhN2ep2v0nzl9C4IA	2020-11-14T01:13:07Z
やたらとシンクロニシティ	YUKI	forme	https://i.scdn.co/image/ab67616d0000b27352a9bc3917ab2a8c22c8d1ea	https://api.spotify.com/v1/tracks/0rM0nOQCCZikwpkBj5rJGt	2020-11-14T01:12:21Z
ドラマチック	YUKI	Single Collection "five-star"	https://i.scdn.co/image/ab67616d0000b273aa26cbae1daa1e754a6733f5	https://api.spotify.com/v1/tracks/4QnGCFPL1sQ9km5WRzsmZK	2020-11-14T01:12:02Z
JOY	YUKI	Single Collection "five-star"	https://i.scdn.co/image/ab67616d0000b273aa26cbae1daa1e754a6733f5	https://api.spotify.com/v1/tracks/2ZQa7vyK2HdSi1UxpXn888	2020-11-14T01:11:34Z
プラネタリウム	Ai Otsuka	LOVE COOK	https://i.scdn.co/image/ab67616d0000b273bfca414b7a654241a6950e35	https://api.spotify.com/v1/tracks/3zfyzbHuqcT2AAffAyLm02	2020-11-14T01:10:13Z
Butterfly	Kaela Kimura	HOCUS POCUS	https://i.scdn.co/image/ab67616d0000b273f7ff6bceaf51da89a6966287	https://api.spotify.com/v1/tracks/4BNo7jHTdqU7bl6wocxdsD	2020-11-14T01:09:57Z
出逢った頃のように	Every Little Thing	Time to Destination	https://i.scdn.co/image/ab67616d0000b2737e6a7000eb4a388e5227377b	https://api.spotify.com/v1/tracks/6Z7LayRg0N3mkFFjGsO8fN	2020-11-14T01:09:39Z
Time goes by	Every Little Thing	Every Little Thing LIVE TOUR エンディングコレクション	https://i.scdn.co/image/ab67616d0000b273f731405f383e1ce5798408c5	https://api.spotify.com/v1/tracks/1U2It4ydGIJ9L2LKyyRYCc	2020-11-14T01:09:36Z
fragile	Every Little Thing	4 FORCE	https://i.scdn.co/image/ab67616d0000b273987bba9591efdeae91c8e2ee	https://api.spotify.com/v1/tracks/0mRm9OJxlTf7XNd1uT6BR5	2020-11-14T01:09:32Z
グランドエスケープ	RADWIMPS	天気の子 (complete version)	https://i.scdn.co/image/ab67616d0000b2731f995bf0052673398dceb506	https://api.spotify.com/v1/tracks/5bUWFHUTbXQcmqI6vWL62j	2020-11-14T01:05:48Z
スパークル	RADWIMPS	人間開花	https://i.scdn.co/image/ab67616d0000b2731b70a19a834b7f15d33fe523	https://api.spotify.com/v1/tracks/1HdqMIGjLm8wkL4vWDcFPm	2020-11-14T01:01:33Z
愛にできることはまだあるかい	RADWIMPS	天気の子	https://i.scdn.co/image/ab67616d0000b27317eae79af1f8ba14e6710b0e	https://api.spotify.com/v1/tracks/0PUoNLjLtrSCNwIvvbERS2	2020-11-14T01:01:24Z
グランドエスケープ - Movie edit	RADWIMPS	天気の子	https://i.scdn.co/image/ab67616d0000b27317eae79af1f8ba14e6710b0e	https://api.spotify.com/v1/tracks/0kQgPCe6FL0vVY9otIzXoM	2020-11-14T01:01:21Z
スパークル - movie ver.	RADWIMPS	君の名は。	https://i.scdn.co/image/ab67616d0000b273a0abdc8306966fee2e9076b2	https://api.spotify.com/v1/tracks/1TFv0KXyFvC7eCP2ury0KV	2020-11-14T01:01:05Z
なんでもないや - movie ver.	RADWIMPS	君の名は。	https://i.scdn.co/image/ab67616d0000b273a0abdc8306966fee2e9076b2	https://api.spotify.com/v1/tracks/3SMpsXpVrFju2OUzFtJPws	2020-11-14T01:01:02Z
世界は恋に落ちている - From THE FIRST TAKE	CHiCO with HoneyWorks	世界は恋に落ちている - From THE FIRST TAKE	https://i.scdn.co/image/ab67616d0000b2733110c287fb7d0fa60cec9841	https://api.spotify.com/v1/tracks/3KgtqaRk7Jov0MR5punNlZ	2020-11-14T01:00:11Z
おとなの螺旋階段マーチ - こもりうたver.	Charan-Po-Rantan	こもりうた	https://i.scdn.co/image/ab67616d0000b2730f9c5db86f73feaded378346	https://api.spotify.com/v1/tracks/43ZKllFe1uaEEOQGkDnD6h	2020-11-14T00:58:44Z
クリスマスエレジー	Ami Sakaguchi	セントラル	https://i.scdn.co/image/ab67616d0000b27397c36efdf600e89d32ca117a	https://api.spotify.com/v1/tracks/2Ppzf9xeodAUgpRaWgkCzn	2020-11-14T00:58:33Z
真冬のハーモニー	Mika Nakashima	真冬のハーモニー	https://i.scdn.co/image/ab67616d0000b2738ce7d54a9d3d951b253da5bb	https://api.spotify.com/v1/tracks/5fosUV8qPNXEEDQ6y3jAUd	2020-11-14T00:57:32Z
BUBBLE TEA	dark cat	BUBBLE TEA	https://i.scdn.co/image/ab67616d0000b273a8f730230340d31d1276cb23	https://api.spotify.com/v1/tracks/4YMvlMYV3hD8emKCprfb4N	2020-11-14T00:56:49Z
Pretty!	cute girls doing cute things	Slice of Life	https://i.scdn.co/image/ab67616d0000b2730c90995adca53f81ca1c9bd6	https://api.spotify.com/v1/tracks/5HyzMBNxS6PaDhawOQeNdc	2020-11-14T00:55:38Z
ジェリーフィッシュ (feat. ローラーガール)	Yunomi	ジェリーフィッシュ (feat. ローラーガール)	https://i.scdn.co/image/ab67616d0000b2739656cbdff315de97b0cc4fea	https://api.spotify.com/v1/tracks/6kIivltIxJscvk682sTXoV	2020-11-14T00:54:40Z
枕元にゴースト	Yunomi	ゆのもきゅ	https://i.scdn.co/image/ab67616d0000b273e3a8cc0c4984a9abe5c886b4	https://api.spotify.com/v1/tracks/5n4dw2rt2eQJezVH95RIwb	2020-11-14T00:52:18Z
ちょっとしたもの	Aoi Teshima	Ren'dez-vous	https://i.scdn.co/image/ab67616d0000b273d382dbc17e199bb17ef472e8	https://api.spotify.com/v1/tracks/73CgmOpbSV0oxrX1JpvHyu	2020-11-13T22:23:35Z
勘違い心拍数	Nyanzonu Deshi	勘違い心拍数	https://i.scdn.co/image/ab67616d0000b273c68894c6b2dcd9a8bdb740b1	https://api.spotify.com/v1/tracks/54bOz8yKjdrdD4EO9Dapgr	2020-11-10T19:36:04Z
